index,cntry_name,cntry_iso,catalog_id,id_number,latitude,longitude,flr_volume,avg_temp,ellip,dtc_freq,clr_obs,flr_type,queue
3754,Malaysia,MYS,MYS_UPS_2015_104.8969E_5.3715N_v0.2,9098,5.371528,104.896897,0.006657906,1714.01,0.679803,64.6552,116,upstream,True
3755,United States,USA,USA_UPS_2018_102.0242W_32.3201N_v0.2,2123,32.320092,-102.024198,0.006654648,1865.57,3.39859,20.2847,281,upstream,True
3756,United States,USA,USA_UPS_2019_101.5583W_31.5723N_v0.2,2333,31.572277,-101.558289,0.00664728,1850.74,1.6015,12.2867,293,upstream,True
3757,Russian Federation,RUS,RUS_UPS_2015_52.3845E_52.5570N_v0.2,5642,52.556963,52.384464,0.006640969,1749.34,1.61864,50.8711,287,upstream,True
3758,India,IND,IND_UPS_2015_71.4994E_25.9300N_v0.2,7947,25.930023,71.499405,0.006637388,1762.55,1.6015,41.2903,310,upstream,True
3759,United States,USA,USA_UPS_2015_89.4089W_31.6469N_v0.2,3354,31.646853,-89.40889,0.006637007,1890.05,3.81534,38.247,251,upstream,True
3760,Brazil,BRA,BRA_UPS_2015_42.9447W_25.1415S_v0.2,4012,-25.141509,-42.944729,0.00663052,1752.81,1.31899,30.9524,210,upstream,True
3761,Tunisia,TUN,TUN_UPS_2015_10.5863E_34.6020N_v0.2,4695,34.601978,10.586264,0.006630256,1717.16,1.50188,53.3512,373,upstream,True
3762,Algeria,DZA,DZA_UPS_2019_09.2698E_28.6519N_v0.2,4641,28.65189,9.26978,0.006624943,1789.08,0.575839,20.4244,377,upstream,True
3763,United States,USA,USA_UPS_2015_103.6005W_31.7465N_v0.2,1544,31.746499,-103.600498,0.006622301,1872.97,4.01717,21.6216,296,upstream,True
3764,United States,USA,USA_UPS_2015_99.4726W_28.5124N_v0.2,2518,28.512366,-99.472644,0.006613935,1949.6,1.6015,41.502,253,upstream,True
3765,South Korea,KOR,KOR_DNS_2015_127.6774E_34.8209N_v0.2,9590,34.820913,127.677441,0.006609826,1567.67,1.6015,42.2535,213,refinery,True
3766,United States,USA,USA_UPS_2015_101.8436W_32.3132N_v0.2,2201,32.313248,-101.843647,0.006609444,1870.99,1.80417,21.7391,299,upstream,True
3767,United States,USA,USA_UPS_2015_102.0711W_31.6702N_v0.2,2100,31.670186,-102.071116,0.006607507,1860.52,1.6015,24.7525,303,upstream,True
3768,United States,USA,USA_UPS_2015_102.4267W_32.1497N_v0.2,2012,32.14965,-102.42669,0.006606891,1893.71,1.6015,13.7324,284,upstream,True
3769,United States,USA,USA_UPS_2015_102.7484W_48.3408N_v0.2,768,48.34084,-102.748356,0.006601959,1866.94,1.49443,21.2308,325,upstream,True
3770,United States,USA,USA_UPS_2015_90.6466W_27.7957N_v0.2,3088,27.79569,-90.646554,0.00659876,1821.94,1.6015,9.12863,241,upstream,True
3771,Poland,POL,POL_DNS_2015_19.6691E_52.5827N_v0.2,4438,52.582711,19.6691,0.006581001,1618.45,1.6015,35.4839,248,refinery,True
3772,United States,USA,USA_UPS_2019_103.9280W_32.1319N_v0.2,1271,32.131879,-103.928013,0.006574955,1853.53,1.6015,12.2807,285,upstream,True
3773,United States,USA,USA_UPS_2015_99.1664W_28.3227N_v0.2,2571,28.322681,-99.166441,0.006574045,1893.43,2.76399,19.917,241,upstream,True
3774,India,IND,IND_UPS_2018_93.9596E_26.1970N_v0.2,8390,26.197024,93.959565,0.006571432,1869.57,1.6015,46.5438,217,upstream,True
3775,Pakistan,PAK,PAK_UPS_2015_68.5610E_25.2952N_v0.2,7915,25.295244,68.56099,0.006569788,1859.0,1.96506,43.6364,330,upstream,True
3776,Russian Federation,RUS,RUS_UPS_2019_68.1202E_70.6730N_v0.2,7013,70.673039,68.120195,0.006569378,1397.91,1.6015,12.4211,475,upstream,True
3777,Ecuador,ECU,ECU_UPS_2015_76.5754W_0.0389S_v0.2,3759,-0.038916,-76.575359,0.006559896,1937.32,1.6015,40.3509,57,upstream,True
3778,Russian Federation,RUS,RUS_UPS_2015_77.8534E_63.1230N_v0.2,7444,63.122985,77.85336,0.006557989,1803.11,2.68764,30.3249,277,upstream,True
3779,Mexico,MEX,MEX_UPS_2015_93.3602W_17.6564N_v0.2,3198,17.65641,-93.360186,0.006549594,1700.55,1.6015,45.3552,183,upstream,True
3780,Qatar,QAT,QAT_UPS_2015_52.0296E_26.4778N_v0.2,6623,26.477774,52.02964,0.006544427,1780.8,1.6015,30.5466,311,upstream,True
3781,Egypt,EGY,EGY_UPS_2015_33.5814E_27.6636N_v0.2,5896,27.663596,33.58138,0.006544163,1856.92,1.74626,24.9383,405,upstream,True
3782,Uzbekistan,UZB,UZB_UPS_2015_64.4883E_38.9669N_v0.2,7856,38.966909,64.488281,0.006541463,1842.11,1.47358,47.8836,378,upstream,True
3783,Colombia,COL,COL_UPS_2015_73.5535W_7.1032N_v0.2,3458,7.103225,-73.553547,0.006540612,1825.73,1.6015,11.6883,77,upstream,True
3784,United States,USA,USA_UPS_2018_102.7774W_30.9180N_v0.2,1946,30.917953,-102.777438,0.006539936,1893.73,2.34762,34.5763,295,upstream,True
3785,United States,USA,USA_UPS_2015_102.7609W_47.8482N_v0.2,758,47.848192,-102.760938,0.006537148,1958.05,1.57233,28.3784,296,upstream,True
3786,United States,USA,USA_UPS_2015_99.7347W_28.4158N_v0.2,2483,28.415803,-99.734664,0.006536854,1920.92,2.06715,24.7059,255,upstream,True
3787,Indonesia,IDN,IDN_UPS_2015_107.8840E_6.2850S_v0.2,9333,-6.285037,107.883961,0.006531248,1806.38,1.6015,25.7862,159,upstream,True
3788,China,CHN,CHN_DNG_2017_108.0365E_35.9425N_v0.2,8529,35.942532,108.03652,0.006525143,1866.56,1.84049,39.3574,249,lng,True
3789,Pakistan,PAK,PAK_UPS_2015_69.2640E_28.2733N_v0.2,7935,28.273327,69.264004,0.006517863,1780.75,2.8026,47.3118,279,upstream,True
3790,United States,USA,USA_UPS_2015_118.8924W_34.4787N_v0.2,1010,34.478658,-118.892406,0.006512139,1896.56,1.62683,20.3343,359,upstream,True
3791,Russian Federation,RUS,RUS_UPS_2015_72.7815E_60.4003N_v0.2,7135,60.40031,72.781468,0.006512022,1702.14,1.6015,5.92334,287,upstream,True
3792,Nigeria,NGA,NGA_UPS_2015_06.2837E_4.4515N_v0.2,4994,4.451505,6.283741,0.006511405,1795.09,0.921538,46.0938,128,upstream,True
3793,Malaysia,MYS,MYS_UPS_2015_104.8919E_4.2985N_v0.2,9298,4.298454,104.891906,0.006511171,1863.99,1.20372,45.9016,122,upstream,True
3794,Saudi Arabia,SAU,SAU_UPS_2019_49.8964E_25.7385N_v0.2,6469,25.738505,49.896405,0.006505887,1771.0,1.6015,8.10811,370,upstream,True
3795,United States,USA,USA_UPS_2018_103.1433W_31.4965N_v0.2,1840,31.496547,-103.143284,0.006502012,1853.4,1.6015,11.9454,293,upstream,True
3796,Russian Federation,RUS,RUS_UPS_2015_65.6247E_61.2032N_v0.2,6988,61.203206,65.624728,0.006501983,1846.53,1.86384,20.712,309,upstream,True
3797,Pakistan,PAK,PAK_UPS_2015_68.6829E_25.1426N_v0.2,7920,25.142644,68.682863,0.006498842,1767.42,2.42702,34.8703,347,upstream,True
3798,Canada,CAN,CAN_UPS_2017_102.9898W_49.5602N_v0.2,609,49.560243,-102.989838,0.006495966,1908.76,1.9876,36.747,332,upstream,True
3799,United States,USA,USA_UPS_2019_102.3903W_47.6873N_v0.2,950,47.687258,-102.390336,0.006493559,1977.58,2.69785,22.6351,296,upstream,True
3800,Nigeria,NGA,NGA_UPS_2015_05.6856E_5.8577N_v0.2,4901,5.857708,5.685566,0.006492678,1850.81,1.6015,41.7391,115,upstream,True
3801,United States,USA,USA_UPS_2019_98.0579W_35.9260N_v0.2,2738,35.925982,-98.057905,0.006492091,1881.9,1.6015,34.7826,253,upstream,True
3802,United States,USA,USA_UPS_2015_103.3651W_48.1961N_v0.2,489,48.196052,-103.365129,0.006491827,1967.01,2.41447,17.8914,313,upstream,True
3803,Russian Federation,RUS,RUS_UPS_2018_97.4559E_60.8348N_v0.2,8166,60.834826,97.45591,0.006487218,1468.33,0.526059,31.25,288,upstream,True
3804,Canada,CAN,CAN_UPS_2019_119.0560W_54.8038N_v0.2,110,54.803787,-119.05604,0.006483021,1799.45,1.6015,18.8811,286,upstream,True
3805,India,IND,IND_UPS_2015_72.7811E_21.8894N_v0.2,8062,21.889428,72.781076,0.006476563,1732.91,1.6015,13.468,297,upstream,True
3806,Iran,IRN,IRN_UPS_2015_56.4255E_27.3441N_v0.2,6808,27.344053,56.425479,0.00647307,1753.1,2.79147,25.9366,347,upstream,True
3807,Congo,COG,COG_UPS_2015_11.4718E_4.7951S_v0.2,5167,-4.795144,11.471796,0.006470693,1687.44,1.6015,38.3721,86,upstream,True
3808,Papua New Guinea,PNG,PNG_DNG_2015_147.0188E_9.3307S_v0.2,9669,-9.330682,147.018817,0.006469489,1856.21,1.6015,50.0,122,lng,True
3809,Canada,CAN,CAN_UPS_2015_117.4382W_54.4802N_v0.2,171,54.480216,-117.438227,0.006468726,1721.09,3.14619,39.8026,304,upstream,True
3810,Iraq,IRQ,IRQ_UPS_2015_44.0787E_35.8460N_v0.2,6038,35.845954,44.078665,0.006464587,1798.36,1.62602,25.5435,368,upstream,True
3811,Peru,PER,PER_UPS_2015_80.7373W_3.6064S_v0.2,3695,-3.606361,-80.737346,0.006462268,1813.59,1.6015,36.5854,82,upstream,True
3812,United States,USA,USA_UPS_2019_97.2755W_29.5360N_v0.2,2904,29.536023,-97.275547,0.006459245,1829.22,2.01101,36.5854,246,upstream,True
3813,Pakistan,PAK,PAK_UPS_2015_71.1851E_33.2947N_v0.2,7944,33.294712,71.185131,0.006455781,1798.73,3.16663,43.617,282,upstream,True
3814,Kazakhstan,KAZ,KAZ_UPS_2015_71.0909E_44.3356N_v0.2,7643,44.335627,71.090888,0.006452905,1734.86,3.16068,26.7176,393,upstream,True
3815,United States,USA,USA_UPS_2015_103.7509W_31.9751N_v0.2,1394,31.975124,-103.750906,0.006452318,1874.64,2.78558,31.769,277,upstream,True
3816,Iraq,IRQ,IRQ_UPS_2015_47.5207E_31.6744N_v0.2,6161,31.674369,47.520716,0.006441956,1816.56,2.66494,35.4286,350,upstream,True
3817,United States,USA,USA_UPS_2015_103.8463W_32.2082N_v0.2,1340,32.208187,-103.846308,0.006439667,1938.52,0.963996,20.5036,278,upstream,True
3818,Indonesia,IDN,IDN_UPS_2015_103.7000E_1.6836S_v0.2,9267,-1.68361,103.699995,0.006435234,1763.35,1.61473,50.8333,120,upstream,True
3819,Canada,CAN,CAN_UPS_2018_118.7799W_54.5061N_v0.2,117,54.506105,-118.779885,0.006428483,1862.36,1.66105,46.9091,275,upstream,True
3820,Nigeria,NGA,NGA_UPS_2015_05.6869E_4.9978N_v0.2,4981,4.997795,5.686884,0.006427514,1834.63,1.6015,21.6667,120,upstream,True
3821,United States,USA,USA_UPS_2018_101.5993W_32.4402N_v0.2,2313,32.440154,-101.599314,0.006418973,1917.24,2.25441,24.5098,306,upstream,True
3822,United States,USA,USA_UPS_2015_98.5349W_28.5810N_v0.2,2660,28.581044,-98.534854,0.006411135,1938.79,1.94831,32.2176,239,upstream,True
3823,Indonesia,IDN,IDN_UPS_2015_103.1587E_1.2702S_v0.2,9221,-1.270196,103.158732,0.006406351,1936.03,1.3859,45.2174,115,upstream,True
3824,Brazil,BRA,BRA_UPS_2015_40.0959W_22.4844S_v0.2,4047,-22.484388,-40.09594,0.006401273,1787.42,1.12399,18.6235,247,upstream,True
3825,Russian Federation,RUS,RUS_UPS_2015_54.9969E_66.7284N_v0.2,5292,66.728426,54.996914,0.006396694,1881.18,1.92486,41.8006,311,upstream,True
3826,Peru,PER,PER_UPS_2015_72.8998W_11.7173S_v0.2,3787,-11.717289,-72.899842,0.006395461,1948.56,1.6015,40.5797,138,upstream,True
3827,Trinidad and Tobago,TTO,TTO_DNS_2015_61.4747W_10.3733N_v0.2,3681,10.373292,-61.474704,0.006387418,1838.54,1.6015,34.5528,246,refinery,True
3828,United States,USA,USA_UPS_2015_102.9943W_47.7898N_v0.2,607,47.789795,-102.994272,0.006385892,1929.77,1.36401,31.8182,286,upstream,True
3829,Norway,NOR,NOR_DNS_2015_05.0234E_60.8078N_v0.2,4225,60.807792,5.023399,0.00638372,1817.73,0.721218,25.9414,239,refinery,True
3830,Russian Federation,RUS,RUS_UPS_2018_77.1601E_68.5646N_v0.2,7379,68.564599,77.160065,0.006382927,1444.7,1.6015,15.7549,457,upstream,True
3831,India,IND,IND_DNS_2015_74.8527E_12.9839N_v0.2,8074,12.983931,74.852717,0.006381665,1712.0,1.6015,32.0856,187,refinery,True
3832,United States,USA,USA_UPS_2015_97.9507W_28.9549N_v0.2,2769,28.954945,-97.950708,0.006381372,1881.04,3.16078,13.3603,247,upstream,True
3833,Russian Federation,RUS,RUS_UPS_2015_53.1085E_53.4195N_v0.2,5663,53.419472,53.108524,0.006377321,1862.38,1.54908,36.7647,272,upstream,True
3834,United States,USA,USA_UPS_2018_103.6300W_31.3833N_v0.2,1506,31.383265,-103.629984,0.006371039,1893.45,1.57747,12.7208,283,upstream,True
3835,United States,USA,USA_UPS_2015_102.8617W_47.5895N_v0.2,701,47.589527,-102.861691,0.006370746,1999.18,1.44561,31.6498,297,upstream,True
3836,United States,USA,USA_UPS_2015_102.7428W_47.6764N_v0.2,775,47.676392,-102.742811,0.006368339,1945.31,2.5458,20.2572,311,upstream,True
3837,Saudi Arabia,SAU,SAU_DNS_2015_38.2538E_23.9762N_v0.2,5921,23.976213,38.253768,0.006366754,1781.21,2.35592,26.1398,329,refinery,True
3838,Russian Federation,RUS,RUS_UPS_2018_107.7667E_59.4430N_v0.2,8240,59.443044,107.766686,0.006365462,1598.71,1.38652,26.6667,330,upstream,True
3839,Peru,PER,PER_UPS_2018_81.1330W_4.3875S_v0.2,3691,-4.387474,-81.132986,0.006359768,1894.54,1.27274,45.1163,215,upstream,True
3840,Tunisia,TUN,TUN_UPS_2015_09.6879E_32.5186N_v0.2,4662,32.518559,9.687878,0.00635921,1705.83,1.64395,37.3711,388,upstream,True
3841,United States,USA,USA_UPS_2015_148.3200W_70.2623N_v0.2,19,70.262346,-148.319988,0.006358359,1833.29,3.55188,39.6624,237,upstream,True
3842,Algeria,DZA,DZA_UPS_2015_09.8834E_27.6484N_v0.2,4676,27.648401,9.883356,0.006358065,1741.39,1.26897,37.0558,394,upstream,True
3843,United States,USA,USA_UPS_2017_101.6098W_32.4225N_v0.2,2309,32.422493,-101.609796,0.006355424,1925.13,1.87132,18.3007,306,upstream,True
3844,Russian Federation,RUS,RUS_UPS_2015_78.7424E_56.7481N_v0.2,7656,56.748079,78.742414,0.00635466,1771.98,1.94244,42.3197,319,upstream,True
3845,United States,USA,USA_UPS_2015_102.7920W_47.5569N_v0.2,742,47.556852,-102.792005,0.006351167,1927.89,1.67419,38.2759,290,upstream,True
3846,Russian Federation,RUS,RUS_UPS_2019_80.0044E_67.2685N_v0.2,7541,67.268543,80.004445,0.00634876,1547.36,1.6015,8.74704,423,upstream,True
3847,United States,USA,USA_UPS_2015_99.1864W_32.2742N_v0.2,2568,32.274174,-99.18644,0.006343888,1835.29,1.6015,23.9865,296,upstream,True
3848,United Kingdom,GBR,GBR_UPS_2015_00.0753E_58.3685N_v0.2,4163,58.368523,0.075256,0.00632974,1695.08,1.91516,11.5,200,upstream,True
3849,United States,USA,USA_UPS_2015_103.4851W_47.8629N_v0.2,450,47.862933,-103.48505,0.006329123,1903.56,1.6015,10.0946,317,upstream,True
3850,Algeria,DZA,DZA_UPS_2015_06.5952E_29.7479N_v0.2,4558,29.747932,6.595187,0.006326159,1654.05,0.931109,59.1022,401,upstream,True
3851,China,CHN,CHN_UPS_2019_125.2287E_44.3608N_v0.2,9492,44.360809,125.228735,0.006324339,1703.84,1.6015,15.8683,334,upstream,True
3852,Russian Federation,RUS,RUS_UPS_2015_66.3141E_61.8921N_v0.2,6995,61.892112,66.314125,0.006323957,1929.71,2.46694,34.8243,313,upstream,True
3853,Russian Federation,RUS,RUS_UPS_2015_77.5507E_62.0618N_v0.2,7416,62.061812,77.550651,0.006322108,1816.59,1.51078,36.0,275,upstream,True
3854,Russian Federation,RUS,RUS_DNG_2015_73.0480E_61.2802N_v0.2,7150,61.280152,73.048027,0.006319084,1891.32,2.57746,42.9134,254,gpp,True
3855,Russian Federation,RUS,RUS_UPS_2015_108.0916E_59.6365N_v0.2,8245,59.636499,108.091554,0.006317499,1782.74,2.54978,28.4123,359,upstream,True
3856,United States,USA,USA_UPS_2015_103.5953W_32.1907N_v0.2,1549,32.190683,-103.595291,0.006311189,1905.1,1.6015,12.7148,291,upstream,True
3857,United States,USA,USA_UPS_2017_102.8016W_48.0596N_v0.2,734,48.059633,-102.801639,0.006303909,1919.2,1.7353,21.6667,300,upstream,True
3858,United States,USA,USA_UPS_2019_102.9454W_31.0502N_v0.2,1921,31.050189,-102.945392,0.006298978,1893.89,1.83555,30.6397,297,upstream,True
3859,United States,USA,USA_UPS_2018_103.4570W_31.7016N_v0.2,1687,31.701595,-103.456985,0.006298185,1885.43,2.97031,34.2282,298,upstream,True
3860,Venezuela,VEN,VEN_UPS_2015_63.0053W_8.6606N_v0.2,3667,8.660608,-63.005282,0.006296894,1838.39,2.10144,23.2877,219,upstream,True
3861,United States,USA,USA_UPS_2018_103.7200W_32.3836N_v0.2,1414,32.383568,-103.719982,0.006296688,1877.96,1.29513,23.5915,284,upstream,True
3862,Canada,CAN,CAN_UPS_2015_103.5003W_49.0211N_v0.2,445,49.021112,-103.50032,0.006292931,1845.91,1.34161,23.8372,344,upstream,True
3863,United Kingdom,GBR,GBR_UPS_2015_01.4623E_61.4861N_v0.2,4190,61.486139,1.462262,0.006292197,1841.88,1.6015,22.4719,178,upstream,True
3864,Brazil,BRA,BRA_UPS_2015_39.9374W_22.4972S_v0.2,4061,-22.497156,-39.937401,0.006291727,1778.42,2.65587,24.3802,242,upstream,True
3865,United States,USA,USA_UPS_2015_103.5213W_48.3436N_v0.2,437,48.343564,-103.521327,0.006288352,1956.35,2.28802,35.2542,295,upstream,True
3866,Iran,IRN,IRN_UPS_2015_50.8951E_30.0664N_v0.2,6577,30.066383,50.895117,0.006288029,1573.53,1.80835,33.1361,338,upstream,True
3867,Russian Federation,RUS,RUS_UPG_2015_78.4775E_60.7201N_v0.2,7464,60.720111,78.477458,0.006286415,1873.88,2.11948,38.7352,253,gas,True
3868,United States,USA,USA_UPS_2018_97.5854W_29.1776N_v0.2,2858,29.177615,-97.585443,0.00628436,1888.43,1.75031,32.5203,246,upstream,True
3869,Saudi Arabia,SAU,SAU_DNS_2015_49.5070E_26.9534N_v0.2,6418,26.953379,49.507036,0.006280779,1532.78,3.20865,47.4777,337,refinery,True
3870,Russian Federation,RUS,RUS_UPS_2015_45.2086E_44.7640N_v0.2,5498,44.763975,45.208582,0.006279546,1802.29,1.90847,32.6087,276,upstream,True
3871,United States,USA,USA_UPS_2018_103.5240W_31.9174N_v0.2,1622,31.917398,-103.524042,0.006278842,1881.9,1.67658,15.1007,298,upstream,True
3872,United States,USA,USA_UPS_2018_98.9547W_28.7076N_v0.2,2613,28.707598,-98.954707,0.006272589,1901.49,2.54137,27.3504,234,upstream,True
3873,Venezuela,VEN,VEN_UPS_2015_63.7290W_9.6579N_v0.2,3557,9.657895,-63.729001,0.006267746,2063.88,1.6015,23.3945,218,upstream,True
3874,China,CHN,CHN_UPS_2015_99.0850E_40.3183N_v0.2,8303,40.318339,99.085015,0.006252571,1425.58,0.362096,32.7327,333,upstream,True
3875,United States,USA,USA_UPS_2019_103.4523W_48.5726N_v0.2,460,48.57261,-103.452265,0.006250986,1926.75,1.73681,12.766,329,upstream,True
3876,Russian Federation,RUS,RUS_UPS_2015_45.5977E_43.3412N_v0.2,5509,43.341163,45.597714,0.006250809,1587.14,0.312552,62.0087,229,upstream,True
3877,United States,USA,USA_UPS_2017_99.2957W_35.5495N_v0.2,2549,35.549483,-99.29572,0.006248138,1943.02,1.07816,34.8485,264,upstream,True
3878,United States,USA,USA_UPS_2015_102.5370W_48.1514N_v0.2,900,48.151384,-102.537029,0.006243941,1940.62,1.6015,19.3443,305,upstream,True
3879,Russian Federation,RUS,RUS_UPS_2015_72.8627E_60.7802N_v0.2,7140,60.780163,72.86268,0.006243677,1814.62,1.28614,28.777,278,upstream,True
3880,United States,USA,USA_UPS_2015_102.1263W_32.1014N_v0.2,2072,32.101382,-102.126288,0.006237219,1867.05,2.72673,27.5261,287,upstream,True
3881,Venezuela,VEN,VEN_UPS_2015_62.2382W_10.0072N_v0.2,3675,10.007186,-62.238246,0.00623399,1765.85,1.6015,13.9535,215,upstream,True
3882,United States,USA,USA_DNS_2015_95.0636W_29.6244N_v0.2,3004,29.624364,-95.063607,0.006228237,1480.78,1.26694,49.5575,226,refinery,True
3883,United States,USA,USA_UPS_2015_98.4793W_28.5119N_v0.2,2668,28.511881,-98.479328,0.006222689,1903.85,1.6015,38.1743,241,upstream,True
3884,United States,USA,USA_UPS_2018_103.6508W_31.3345N_v0.2,1485,31.334498,-103.650802,0.006222601,1940.54,2.09028,18.0505,277,upstream,True
3885,United States,USA,USA_UPS_2015_103.5411W_32.6080N_v0.2,1608,32.607959,-103.541141,0.006220429,1891.85,1.44561,28.6219,283,upstream,True
3886,Saudi Arabia,SAU,SAU_UPS_2017_47.9003E_25.2240N_v0.2,6220,25.224006,47.900307,0.006215879,1412.1,1.6015,3.46821,346,upstream,True
3887,Russian Federation,RUS,RUS_UPS_2015_51.3740E_51.9008N_v0.2,5595,51.900814,51.373994,0.006213707,1797.62,1.6015,25.0804,311,upstream,True
3888,Nigeria,NGA,NGA_UPS_2015_05.9510E_4.8162N_v0.2,4989,4.816169,5.951044,0.00620766,1818.63,1.6015,18.0328,122,upstream,True
3889,Canada,CAN,CAN_UPS_2015_118.5341W_54.5697N_v0.2,139,54.569674,-118.534111,0.006201379,1811.08,1.65728,40.8163,294,upstream,True
3890,United States,USA,USA_UPS_2015_90.9676W_27.2922N_v0.2,3083,27.292221,-90.967556,0.006201232,1692.88,1.6015,6.34921,252,upstream,True
3891,Indonesia,IDN,IDN_DNS_2015_131.2745E_0.9985S_v0.2,9662,-0.99846,131.274499,0.006195009,1915.23,1.6015,40.8163,98,refinery,True
3892,Nigeria,NGA,NGA_UPS_2015_06.6543E_4.9289N_v0.2,5007,4.928865,6.654295,0.00619228,1852.42,2.53907,31.8966,116,upstream,True
3893,United States,USA,USA_UPS_2015_102.7704W_47.9614N_v0.2,757,47.961427,-102.770356,0.006190401,1923.97,2.25153,19.0164,305,upstream,True
3894,China,CHN,CHN_UPS_2015_108.2516E_35.8805N_v0.2,8553,35.880541,108.251588,0.006190137,1882.54,2.2627,37.5,232,upstream,True
3895,India,IND,IND_UPS_2015_94.7426E_26.9637N_v0.2,8397,26.963746,94.742579,0.006186556,1901.65,2.32074,37.6289,194,upstream,True
3896,Canada,CAN,CAN_UPS_2019_118.9535W_54.8395N_v0.2,111,54.839533,-118.953508,0.006185411,1859.25,1.6015,28.6195,297,upstream,True
3897,United States,USA,USA_UPS_2015_98.0296W_28.7722N_v0.2,2752,28.772226,-98.029557,0.006185294,1938.02,1.6015,18.7266,267,upstream,True
3898,Russian Federation,RUS,RUS_UPS_2016_105.7391E_57.8960N_v0.2,8176,57.895995,105.739138,0.006182123,1473.03,1.93588,16.3636,330,upstream,True
3899,Russian Federation,RUS,RUS_UPG_2015_76.1059E_67.9296N_v0.2,7283,67.9296,76.105886,0.006178073,1588.55,1.6015,21.3636,440,gas,True
3900,United States,USA,USA_UPS_2019_102.0500W_32.2778N_v0.2,2106,32.277783,-102.050039,0.006176576,1862.12,1.6015,14.5329,289,upstream,True
3901,Russian Federation,RUS,RUS_DNS_2015_48.3736E_53.0801N_v0.2,5529,53.080126,48.373596,0.006175695,1902.38,1.6015,31.338,284,refinery,True
3902,Uzbekistan,UZB,UZB_UPS_2015_64.6054E_39.2160N_v0.2,7858,39.215998,64.605377,0.006167212,1846.13,1.6015,39.8907,366,upstream,True
3903,Algeria,DZA,DZA_UPS_2015_01.3786E_35.2117N_v0.2,4488,35.2117,1.378557,0.006165774,1816.86,0.833333,59.3123,349,upstream,True
3904,United States,USA,USA_UPS_2015_103.2779W_47.7015N_v0.2,519,47.701546,-103.277935,0.006165539,1963.18,1.6015,20.1923,312,upstream,True
3905,Argentina,ARG,ARG_UPS_2019_68.6798W_38.3100S_v0.2,3890,-38.31001,-68.679795,0.006165099,1835.65,2.37621,14.1479,311,upstream,True
3906,Iran,IRN,IRN_UPS_2015_49.9186E_30.9504N_v0.2,6473,30.950417,49.918585,0.006164746,1679.48,1.26726,41.8667,375,upstream,True
3907,Democratic Republic of the Congo,COD,COD_UPS_2015_12.3391E_5.8749S_v0.2,5234,-5.874922,12.339082,0.006162868,1749.94,1.80272,46.729,107,upstream,True
3908,Iran,IRN,IRN_UPS_2017_46.1702E_32.9952N_v0.2,6092,32.995185,46.170151,0.006157291,1884.01,1.6015,15.7746,355,upstream,True
3909,India,IND,IND_DNS_2015_72.8939E_19.0191N_v0.2,8064,19.019123,72.893926,0.006157144,1589.28,1.21176,34.3478,230,refinery,True
3910,United States,USA,USA_UPS_2015_89.0935W_31.6438N_v0.2,3360,31.643849,-89.09348,0.006153739,1902.09,1.91179,27.668,253,upstream,True
3911,United States,USA,USA_UPS_2016_102.4853W_32.2097N_v0.2,2007,32.209728,-102.485342,0.006150774,1842.02,1.5219,17.377,305,upstream,True
3912,United States,USA,USA_UPS_2019_103.4163W_31.5511N_v0.2,1716,31.551075,-103.416287,0.006149894,1870.19,1.6015,10.7143,280,upstream,True
3913,Russian Federation,RUS,RUS_UPS_2015_70.2248E_61.1037N_v0.2,7048,61.103704,70.224797,0.006149072,1740.85,1.6015,21.9512,246,upstream,True
